State,District,Block/Tehsil,Village,Salinity - No.,Salinity - PL,Dried up - No.,Dried up - PL,Destroyed beyond repair - No.,Destroyed beyond repair - PL,Sea water intrusion  - No.,Sea water intrusion  - PL,Industrial effluents - No.,Industrial effluents - PL,Availability of Major/Medium Irrigation Projects  - No.,Availability of Major/Medium Irrigation Projects  - PL,Other reasons - No.,Other reasons - PL
BIHAR,EAST CHAMPARAN,CHAKIYA,DHOWAULIYA,0,0,1,0,1,0,0,0,0,0,0,0,0,0
BIHAR,EAST CHAMPARAN,CHAKIYA,JAMUNIYA,0,0,0,0,1,9,0,0,0,0,0,0,0,0
BIHAR,EAST CHAMPARAN,CHAKIYA,NARAYAN PAKRI,0,0,1,0,1,6,0,0,0,0,0,0,0,0
BIHAR,EAST CHAMPARAN,KALYANPUR,HANUMAN NAGAR,0,0,0,0,1,1,0,0,0,0,0,0,0,0
BIHAR,EAST CHAMPARAN,KALYANPUR,KOIRGAWNA,0,0,2,0,0,0,0,0,0,0,0,0,0,0
BIHAR,EAST CHAMPARAN,KALYANPUR,PAKRI DIKSHIT,0,0,0,0,0,0,1,0,0,0,0,0,0,0
BIHAR,EAST CHAMPARAN,KALYANPUR,SISWA SAB,0,0,0,0,1,2,0,0,0,0,0,0,0,0
BIHAR,EAST CHAMPARAN,KESARIA,RAMPUR KHAJURIYA,0,0,0,0,0,0,0,0,0,0,0,0,1,0
BIHAR,EAST CHAMPARAN,MADHUBAN,DELHO,0,0,0,0,0,0,0,0,0,0,0,0,1,16
BIHAR,EAST CHAMPARAN,MEHSI,RAMPURWA,0,0,1,0,0,0,0,0,0,0,0,0,0,0
BIHAR,EAST CHAMPARAN,PAHARPUR,TEJPURWA,0,0,0,0,0,0,0,0,0,0,0,0,1,8
BIHAR,EAST CHAMPARAN,PAHARPUR,TIKULIYA,0,0,0,0,0,0,0,0,0,0,0,0,3,8
BIHAR,EAST CHAMPARAN,SANGRAMPUR,PACHBHIKHA,0,0,0,0,0,0,0,0,1,1,0,0,0,0
BIHAR,GAYA,BODHGAYA,Gang har,0,0,1,4,0,0,0,0,0,0,0,0,0,0
BIHAR,JAMUI,ALIGANJ,AMBA,0,0,0,0,0,0,0,0,0,0,0,0,1,6
BIHAR,JAMUI,CHAKAI,BHAWAMDIH,0,0,0,0,1,0.36,0,0,0,0,0,0,0,0
BIHAR,KAIMUR (BHABUA),CHAINPUR,KURAI,0,0,0,0,1,2,0,0,0,0,0,0,0,0
BIHAR,KAIMUR (BHABUA),CHAINPUR,MASOIKALA,0,0,0,0,1,2,0,0,0,0,0,0,0,0
BIHAR,KAIMUR (BHABUA),CHAINPUR,RUPIN,0,0,0,0,1,5,0,0,0,0,0,0,0,0
BIHAR,KAIMUR (BHABUA),CHAINPUR,TIVAI,0,0,0,0,0,0,0,0,0,0,0,0,1,4
BIHAR,KAIMUR (BHABUA),KUDRA,ORAGAI,0,0,1,8,0,0,0,0,0,0,0,0,0,0
BIHAR,KAIMUR (BHABUA),NUAON,JUJHARPUR,0,0,1,5,0,0,0,0,0,0,0,0,0,0
BIHAR,KISHANGANJ,THAKURGANJ,DALEGAW,0,0,0,0,1,5,0,0,0,0,0,0,0,0
BIHAR,KISHANGANJ,THAKURGANJ,KHARNA,0,0,1,5,0,0,0,0,0,0,0,0,0,0
BIHAR,MUZAFFARPUR,SAHEBGANJ,SUBHANPUR,0,0,2,7,0,0,0,0,0,0,0,0,0,0
BIHAR,NALANDA,ASTHAWAN,ANDI,0,0,1,14,0,0,0,0,0,0,0,0,0,0
BIHAR,NALANDA,ASTHAWAN,ASTHAWAN,0,0,0,0,1,15,0,0,0,0,0,0,0,0
BIHAR,NALANDA,ASTHAWAN,FIROJPUR,0,0,0,0,1,13,0,0,0,0,0,0,0,0
BIHAR,NALANDA,ASTHAWAN,JANA,0,0,4,47,0,0,0,0,0,0,0,0,0,0
BIHAR,NALANDA,ASTHAWAN,PACHETAN,0,0,2,23,0,0,0,0,0,0,0,0,0,0
BIHAR,NALANDA,ASTHAWAN,SAKRAWAN,0,0,0,0,1,7,0,0,0,0,0,0,0,0
BIHAR,NALANDA,CHANDI,LODIPUR PORAJEET,0,0,8,150,0,0,0,0,0,0,0,0,0,0
BIHAR,NALANDA,CHANDI,SIRNAMA,0,0,1,20,0,0,0,0,0,0,0,0,0,0
BIHAR,NALANDA,ISLAMPUR,SAIFABAD,0,0,1,5,0,0,0,0,0,0,0,0,0,0
BIHAR,NALANDA,ISLAMPUR,VAIRA,0,0,0,0,1,5,0,0,0,0,0,0,0,0
BIHAR,NALANDA,PARWALPUR,CHAUSANDA,0,0,1,0,0,0,0,0,0,0,0,0,0,0
BIHAR,NALANDA,PARWALPUR,FATEPUR,0,0,0,0,2,0,0,0,0,0,0,0,0,0
BIHAR,NALANDA,PARWALPUR,MAI,0,0,5,4,0,0,0,0,0,0,0,0,0,0
BIHAR,NALANDA,PARWALPUR,MILKIPAR,0,0,0,0,2,0,0,0,0,0,0,0,0,0
BIHAR,NALANDA,PARWALPUR,SHANKARDIH,0,0,1,11,0,0,0,0,0,0,0,0,0,0
BIHAR,NALANDA,SILAO,BARGAON,0,0,1,5,1,4,0,0,0,0,0,0,0,0
BIHAR,NALANDA,SILAO,LAXMIPUR,0,0,1,4,0,0,0,0,0,0,0,0,0,0
BIHAR,NALANDA,THARTHARI,JURI,0,0,2,27,0,0,0,0,0,0,0,0,0,0
BIHAR,PURNIA,AMOUR,BELGACHHI,0,0,0,0,1,8,0,0,0,0,0,0,0,0
BIHAR,PURNIA,BAISA,JOGINIA,0,0,1,3,0,0,0,0,0,0,0,0,0,0
BIHAR,SAHARSA,NAUHATTA,KHARKA TELWA,0,0,1,0,0,0,0,0,0,0,0,0,0,0
BIHAR,SAMASTIPUR,BITHAN,PIRAOTNA,0,0,0,0,2,0,0,0,0,0,0,0,0,0
BIHAR,SAMASTIPUR,BITHAN,SALHA BUJURG,0,0,0,0,3,13,0,0,0,0,0,0,0,0
BIHAR,SAMASTIPUR,KHANPUR,BHOREJAYRAM,1,7,0,0,0,0,0,0,0,0,0,0,0,0
BIHAR,SAMASTIPUR,UJIYARPUR,BELARI,0,0,0,0,0,0,0,0,0,0,0,0,5,9
BIHAR,SAMASTIPUR,UJIYARPUR,CHAKDAOLAT,0,0,1,4,0,0,0,0,0,0,0,0,0,0
BIHAR,SAMASTIPUR,UJIYARPUR,CHANDCHOR,0,0,0,0,0,0,0,0,0,0,0,0,1,4
BIHAR,SAMASTIPUR,UJIYARPUR,JAGDISHPUR,0,0,0,0,2,5,0,0,0,0,0,0,1,2
BIHAR,SAMASTIPUR,UJIYARPUR,LAKHNIPUR MAHESHPUR,0,0,0,0,0,0,0,0,0,0,0,0,4,0
BIHAR,SAMASTIPUR,UJIYARPUR,MAHISARI,1,3,0,0,1,0,0,0,0,0,0,0,6,15
BIHAR,SAMASTIPUR,UJIYARPUR,SURAJPUR,1,0,0,0,0,0,0,0,0,0,0,0,0,0
BIHAR,SAMASTIPUR,WARISHNAGAR,RATANPUR,0,0,1,7.5,0,0,0,0,0,0,0,0,0,0
BIHAR,SARAN,PANAPUR,SARAUNJA,0,0,0,0,0,0,0,0,0,0,0,0,1,73
BIHAR,SHEKHPURA,BARBIGHA,RAMRAIPUR,0,0,0,0,1,5,0,0,0,0,0,0,0,0
BIHAR,SHEKHPURA,CHEWARA,EKRAMA,1,11,0,0,0,0,0,0,0,0,0,0,0,0
BIHAR,SHEKHPURA,SHEKHOPURA SARAI,BELAW,0,0,0,0,1,9,0,0,0,0,0,0,0,0
BIHAR,SHEOHAR,PURNHIYA,ASOGI CHHAPRA,0,0,1,8,0,0,0,0,0,0,0,0,0,0
BIHAR,SHEOHAR,PURNHIYA,BAKHAR CHANDIHA,0,0,0,0,0,0,0,0,0,0,0,0,4,0
BIHAR,SHEOHAR,PURNHIYA,BARAHI JAGDISH,0,0,0,0,0,0,0,0,0,0,0,0,1,8
BIHAR,SHEOHAR,PURNHIYA,BARAHI MOHAN,0,0,0,0,1,8,0,0,0,0,0,0,5,24
BIHAR,SHEOHAR,PURNHIYA,BASANT JAGJIWAN,1,0,1,0,0,0,0,0,0,0,0,0,2,8
BIHAR,SHEOHAR,PURNHIYA,CHAK SONAUL,0,0,0,0,1,8,0,0,0,0,0,0,0,0
BIHAR,SHEOHAR,PURNHIYA,CHAKFATEHA,0,0,0,0,2,0,0,0,0,0,0,0,4,16
BIHAR,SUPAUL,CHHATAPUR,HARIHARPUR,0,0,0,0,1,6,0,0,0,0,0,0,0,0
BIHAR,VAISHALI,PATEPUR,CHAK BAIRISAL,1,8,0,0,0,0,0,0,0,0,0,0,0,0
BIHAR,VAISHALI,RAJAPAKAR,DAMODARPUR,0,0,1,1,0,0,0,0,0,0,0,0,0,0
CHHATISGARH,Kanker,Bhanupratappur,Bayanaar,0,0,1,0,0,0,0,0,0,0,0,0,0,0
GOA,North Goa,Satari,Ansolim,0,0,0,0,0,0,0,0,0,0,0,0,1,2
GOA,South Goa,Canacona,Cola,0,0,0,0,0,0,0,0,0,0,0,0,4,1.1
GOA,South Goa,Mormugao,Sancoale,0,0,0,0,0,0,0,0,0,0,0,0,2,0
GUJARAT,AHMEDABAD,BAVLA,ADRODA,0,0,1,15.69,0,0,0,0,0,0,0,0,0,0
GUJARAT,AHMEDABAD,BAVLA,BAGODARA,0,0,1,15,0,0,0,0,0,0,0,0,0,0
GUJARAT,AHMEDABAD,BAVLA,BAVLA,0,0,0,0,0,0,0,0,0,0,0,0,1,1.55
GUJARAT,AMRELI,BABRA,DEVALIYA MOTA,0,0,0,0,0,0,1,0,0,0,0,0,0,0
GUJARAT,AMRELI,SAVARKUNDLA,DETAD,0,0,0,0,0,0,1,9.99,1,11.1,0,0,10,130.79
GUJARAT,ANAND,ANAND,BEDVA,0,0,3,19.83,0,0,0,0,0,0,0,0,1,14.79
GUJARAT,ANAND,ANKLAV,AMROL,0,0,2,18.34,0,0,0,0,0,0,0,0,2,15.69
GUJARAT,ANAND,ANKLAV,BHETASI VANTO,0,0,1,9.15,0,0,0,0,0,0,0,0,0,0
GUJARAT,ANAND,ANKLAV,GAMBHIRA,0,0,1,7.58,0,0,0,0,0,0,0,0,2,17.8
GUJARAT,ANAND,ANKLAV,LALPURA,0,0,1,7.03,0,0,0,0,0,0,0,0,0,0
GUJARAT,ANAND,BORSAD,BHADRANIYA,0,0,4,29.52,0,0,0,0,0,0,0,0,1,10.73
GUJARAT,ANAND,BORSAD,DALI,0,0,1,9.7,0,0,0,0,0,0,0,0,1,13.33
GUJARAT,ANAND,BORSAD,DIVEL,0,0,1,10.09,0,0,0,0,0,0,0,0,0,0
GUJARAT,ANAND,BORSAD,GOREL,0,0,1,6.96,0,0,0,0,0,0,0,0,0,0
GUJARAT,ANAND,BORSAD,HARKHAPURA,0,0,5,48.2,0,0,0,0,0,0,0,0,1,7.59
GUJARAT,ANAND,BORSAD,JANTRAL,0,0,2,14.32,0,0,0,0,0,0,0,0,5,55.51
GUJARAT,ANAND,BORSAD,KALU,0,0,1,10.14,0,0,0,0,0,0,0,0,2,18.61
GUJARAT,ANAND,BORSAD,KANBHA,0,0,2,14.4,0,0,0,0,0,0,0,0,1,11.22
GUJARAT,ANAND,BORSAD,KANDHROTI,0,0,3,32.01,0,0,0,0,0,0,0,0,2,15.52
GUJARAT,ANAND,BORSAD,KASARI,0,0,3,26.33,0,0,0,0,0,0,0,0,1,8.07
GUJARAT,ANAND,BORSAD,KASUMBAD,0,0,1,6.83,0,0,0,0,0,0,0,0,1,9.41
GUJARAT,ANAND,BORSAD,KATHANA,0,0,3,27.57,0,0,0,0,0,0,0,0,1,9.66
GUJARAT,ANAND,BORSAD,KHEDASA,0,0,3,21.06,0,0,0,0,0,0,0,0,1,7.59
GUJARAT,ANAND,BORSAD,RAS,0,0,1,6.33,0,0,0,0,0,0,0,0,1,11.49
GUJARAT,ANAND,BORSAD,SINGLAV,0,0,1,8.68,0,0,0,0,0,0,0,0,1,9.34
GUJARAT,ANAND,BORSAD,SISVA,0,0,2,15.33,0,0,0,0,0,0,0,0,3,23.46
GUJARAT,ANAND,BORSAD,VALVOD,0,0,0,0,0,0,0,0,0,0,0,0,2,17.4
GUJARAT,ANAND,PETLAD,BHURAKUI,0,0,1,6.86,0,0,0,0,0,0,0,0,0,0
GUJARAT,ANAND,PETLAD,DAVALPURA,0,0,0,0,0,0,0,0,0,0,0,0,2,13.47
GUJARAT,ANAND,PETLAD,FANGANI,0,0,2,16.6,0,0,0,0,0,0,0,0,2,13.44
GUJARAT,ANAND,PETLAD,GHUNTELI,0,0,1,5.95,0,0,0,0,0,0,0,0,0,0
GUJARAT,ANAND,PETLAD,PADGOL,0,0,1,6.44,0,0,0,0,0,0,0,0,0,0
GUJARAT,ANAND,PETLAD,SIHOL,0,0,0,0,0,0,0,0,0,0,0,0,1,8.5
GUJARAT,ANAND,TARAPUR,MOBHA,0,0,1,12.84,0,0,0,0,0,0,0,0,0,0
GUJARAT,ANAND,TARAPUR,TARAPUR,0,0,0,0,0,0,0,0,0,0,0,0,18,139.06
GUJARAT,ANAND,UMRETH,AHIMA,0,0,1,8.85,0,0,0,0,0,0,0,0,0,0
GUJARAT,ANAND,UMRETH,ARDI,0,0,1,9.99,0,0,0,0,0,0,0,0,0,0
GUJARAT,ANAND,UMRETH,KHAKHANPUR,0,0,2,15.13,0,0,0,0,0,0,0,0,0,0
GUJARAT,ANAND,UMRETH,LINGADA,0,0,6,45.49,0,0,0,0,0,0,0,0,2,13.58
GUJARAT,BHARUCH,AMOD,ACHHOD,2,0,1,9.04,1,6.42,0,0,0,0,0,0,10,38.79
GUJARAT,BHARUCH,AMOD,ADWALA,0,0,0,0,0,0,0,0,0,0,0,0,5,0
GUJARAT,BHARUCH,BHARUCH,ANGARESHWAR,6,45.64,0,0,0,0,0,0,0,0,0,0,0,0
GUJARAT,BHARUCH,BHARUCH,JHANOR,7,52.63,0,0,0,0,0,0,0,0,0,0,0,0
GUJARAT,BHARUCH,BHARUCH,KARGAT,0,0,0,0,0,0,0,0,0,0,0,0,1,7.26
GUJARAT,BHARUCH,HANSOT,DIGAS,0,0,0,0,0,0,0,0,0,0,0,0,3,23.71
GUJARAT,BHARUCH,HANSOT,LLAV,0,0,0,0,0,0,0,0,0,0,0,0,1,5.51
GUJARAT,BHARUCH,HANSOT,MOTHIYA,0,0,0,0,0,0,0,0,0,0,0,0,6,50.26
GUJARAT,BHARUCH,HANSOT,ROHID,0,0,0,0,0,0,0,0,0,0,0,0,8,66.56
GUJARAT,BHARUCH,HANSOT,UTRAJ,0,0,0,0,0,0,0,0,0,0,0,0,2,17.14
GUJARAT,BHARUCH,JAGHADIA,AMOD,0,0,1,6.2,0,0,0,0,0,0,0,0,1,8.96
GUJARAT,BHARUCH,JAGHADIA,FULWADI,0,0,1,9.39,0,0,0,0,0,0,0,0,0,0
GUJARAT,BHARUCH,JAGHADIA,SULTANPURA,0,0,14,110.6,0,0,0,0,0,0,0,0,7,59.46
GUJARAT,BHAVNAGAR,UMRALA,LAKHAWAD,0,0,2,28,0,0,0,0,0,0,0,0,0,0
GUJARAT,JAMNAGAR,JAMJODHPUR,AMBARDI BHUPAT,0,0,1,6.9,0,0,0,0,0,0,0,0,0,0
GUJARAT,KHEDA,KATHLAL,DAMPAT,0,0,0,0,0,0,0,0,0,0,0,0,1,3
GUJARAT,MORBI,TANKARA,VAGHGADH,0,0,0,0,0,0,0,0,0,0,0,0,4,32.34
GUJARAT,MORBI,WANKANER,VANKIYA,0,0,0,0,0,0,0,0,0,0,0,0,1,6.85
GUJARAT,SABARKANTHA,PRANTIJ,MAUCHHA,0,0,0,0,0,0,0,0,0,0,0,0,2,14.3
GUJARAT,SABARKANTHA,PRANTIJ,POGLU,0,0,0,0,0,0,0,0,0,0,0,0,1,6.05
HIMACHAL PRADESH,UNA,AMB,Santo Tila,0,0,0,0,0,0,0,0,0,0,0,0,1,0
JAMMU & KASHMIR,JAMMU,ARNIA,NANDPUR,0,0,0,0,2,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,KATHUA,HIRANAGAR,ALLU CHAK,0,0,0,0,0,0,0,0,0,0,0,0,1,1.22
JAMMU & KASHMIR,SAMBA,GAGWAL,MUTHI KHURD,0,0,0,0,0,0,0,0,2,5.56,0,0,0,0
JHARKHAND,East Singhbhum,GOLMURI CUM JUGSALAI,Bara Gobindpur,0,0,0,0,1,0,0,0,0,0,0,0,0,0
JHARKHAND,Garhwa,SAGMA,Putur,0,0,1,0,0,0,0,0,0,0,0,0,0,0
JHARKHAND,Giridih,DUMARI,Dhibra,0,0,1,0.5,0,0,0,0,0,0,0,0,0,0
KARNATAKA,Bangalore,Anekal,Narayanaghatta,0,0,1,0.7,0,0,0,0,0,0,0,0,0,0
KARNATAKA,Bangalore,Anekal,S.Medihalli,1,0.8,11,22.3,0,0,0,0,0,0,0,0,0,0
KARNATAKA,Bangalore,Anekal,Solur,0,0,3,2.5,0,0,0,0,0,0,1,0.6,0,0
KARNATAKA,Bangalore,Bangalore North,Chagalahatti,0,0,0,0,0,0,0,0,0,0,0,0,1,2.34
KARNATAKA,Bangalore,Bangalore North,Hunachur,0,0,8,6.1,0,0,0,0,0,0,0,0,0,0
KARNATAKA,Bangalore Rural,Devanahalli,Dasarahalli,0,0,0,0,0,0,0,0,0,0,0,0,1,0.35
KARNATAKA,Bangalore Rural,Devanahalli,Kodagurki,0,0,0,0,0,0,0,0,0,0,0,0,3,5.18
KARNATAKA,Bangalore Rural,Dod Ballapur,Bankenahalli,0,0,0,0,2,0,0,0,0,0,0,0,0,0
KARNATAKA,Bangalore Rural,Dod Ballapur,Chikka Tumkur,0,0,1,1.15,0,0,0,0,0,0,0,0,10,10.99
KARNATAKA,Bangalore Rural,Dod Ballapur,Jinkebachchahalli,0,0,0,0,0,0,0,0,0,0,0,0,1,0.55
KARNATAKA,Bangalore Rural,Dod Ballapur,Thimmasandra,0,0,0,0,0,0,0,0,0,0,0,0,5,3.36
KARNATAKA,Bangalore Rural,Dod Ballapur,Veerapura,0,0,0,0,0,0,0,0,0,0,0,0,3,3
KARNATAKA,Bangalore Rural,Dod Ballapur,Yedlahalli,0,0,0,0,0,0,0,0,0,0,0,0,1,0
KARNATAKA,Bangalore Rural,Hosakote,Ankonahalli,0,0,0,0,0,0,0,0,0,0,0,0,4,2.27
KARNATAKA,Bangalore Rural,Hosakote,Arasanahalli,0,0,0,0,0,0,0,0,0,0,0,0,25,21.07
KARNATAKA,Bangalore Rural,Hosakote,Giddappanahalli,0,0,0,0,0,0,0,0,0,0,0,0,4,9.03
KARNATAKA,Bangalore Rural,Hosakote,Kadaranapura,0,0,0,0,0,0,0,0,0,0,0,0,2,0.86
KARNATAKA,Bangalore Rural,Hosakote,Kodipura,0,0,0,0,0,0,0,0,0,0,0,0,4,6
KARNATAKA,Bangalore Rural,Hosakote,Kolathur,0,0,0,0,0,0,0,0,0,0,0,0,1,0
KARNATAKA,Bangalore Rural,Hosakote,Nallaganahalli,1,3.16,0,0,0,0,0,0,0,0,0,0,8,17.05
KARNATAKA,Bangalore Rural,Hosakote,Ramapura,0,0,0,0,0,0,0,0,0,0,0,0,1,0.03
KARNATAKA,Bangalore Rural,Hosakote,Sulibele,0,0,0,0,0,0,0,0,0,0,0,0,7,8.61
KARNATAKA,Bangalore Rural,Hosakote,Valagerepura,0,0,0,0,0,0,0,0,0,0,0,0,8,20.21
KARNATAKA,Belgaum,Belgaum,Hudali,0,0,1,3.8,0,0,0,0,0,0,0,0,0,0
KARNATAKA,Belgaum,Chikodi,Malikwad,0,0,0,0,1,2.11,0,0,0,0,0,0,0,0
KARNATAKA,Belgaum,Gokak,Duradundi,0,0,0,0,1,0.1,0,0,0,0,0,0,4,4.64
KARNATAKA,Belgaum,Khanapur,Potoli,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9
KARNATAKA,Bidar,Basavakalyan,Devnal,0,0,1,0,0,0,0,0,0,0,0,0,0,0
KARNATAKA,Bidar,Bidar,Magdal,0,0,2,0,0,0,0,0,0,0,0,0,0,0
KARNATAKA,Bidar,Homnabad,Chitgoppa (Rural),0,0,1,1,0,0,0,0,0,0,0,0,0,0
KARNATAKA,Bidar,Homnabad,Hippargaon,0,0,12,0,0,0,0,0,0,0,0,0,2,0
KARNATAKA,Bidar,Homnabad,Udamnalli,0,0,13,0,0,0,0,0,0,0,0,0,0,0
KARNATAKA,Chamarajanagar,Chamarajanagar,Basavapura,0,0,0,0,0,0,0,0,0,0,0,0,12,0
KARNATAKA,Chamarajanagar,Chamarajanagar,Gulipura,0,0,1,0,0,0,0,0,0,0,0,0,0,0
KARNATAKA,Chamarajanagar,Chamarajanagar,Heggavadi,0,0,2,0,0,0,0,0,0,0,0,0,0,0
KARNATAKA,Chamarajanagar,Chamarajanagar,Heggavadipura,0,0,0,0,2,0,0,0,0,0,0,0,1,0
KARNATAKA,Chamarajanagar,Chamarajanagar,Hondarabalu,0,0,2,0,6,0,0,0,0,0,0,0,0,0
KARNATAKA,Chamarajanagar,Chamarajanagar,Kilagere,0,0,0,0,0,0,0,0,0,0,0,0,3,0
KARNATAKA,Chamarajanagar,Chamarajanagar,Nagavalli,0,0,0,0,0,0,0,0,0,0,0,0,16,0
KARNATAKA,Chamarajanagar,Chamarajanagar,Navilur,0,0,1,0,0,0,0,0,0,0,0,0,0,0
KARNATAKA,Chamarajanagar,Chamarajanagar,Santhemarahalli,0,0,3,0,0,0,0,0,0,0,0,0,0,0
KARNATAKA,Chamarajanagar,Chamarajanagar,Suthur,0,0,0,0,0,0,0,0,0,0,0,0,4,0
KARNATAKA,Chamarajanagar,Gundlupet,Panjanahalli,0,0,0,0,0,0,0,0,0,0,0,0,1,1.3
KARNATAKA,Chikkaballapura,Bagepalli,Balareddipalli,0,0,0,0,0,0,0,0,4,2.82,0,0,1,0.6
KARNATAKA,Chikkaballapura,Bagepalli,Byrappalli,0,0,0,0,0,0,0,0,0,0,0,0,10,0
KARNATAKA,Chikkaballapura,Bagepalli,Dasiahgaripalli,0,0,3,0,0,0,0,0,0,0,0,0,0,0
KARNATAKA,Chikkaballapura,Bagepalli,Doddivaripalli,0,0,0,0,0,0,0,0,1,0.6,0,0,0,0
KARNATAKA,Chikkaballapura,Bagepalli,Gundlapalli,0,0,0,0,0,0,0,0,0,0,0,0,1,0
KARNATAKA,Chikkaballapura,Bagepalli,Joolapalya,0,0,2,0,0,0,0,0,0,0,0,0,0,0
KARNATAKA,Chikkaballapura,Bagepalli,Makireddypalli,0,0,21,12.51,0,0,0,0,0,0,0,0,0,0
KARNATAKA,Chikkaballapura,Bagepalli,Mallasandra,0,0,0,0,0,0,1,0,0,0,0,0,0,0
KARNATAKA,Chikkaballapura,Bagepalli,Penamala,0,0,1,0.48,0,0,0,0,65,47.63,0,0,0,0
KARNATAKA,Chikkaballapura,Bagepalli,Rechinaikanapalli,0,0,1,0,0,0,0,0,0,0,0,0,0,0
KARNATAKA,Chikkaballapura,Chikkaballapura,Addagal,0,0,0,0,0,0,0,0,0,0,0,0,4,10.65
KARNATAKA,Chikkaballapura,Chikkaballapura,Ajjavara,0,0,1,0.82,0,0,0,0,0,0,0,0,0,0
KARNATAKA,Chikkaballapura,Chikkaballapura,Akalathimmanahalli,0,0,9,1.35,0,0,0,0,0,0,0,0,0,0
KARNATAKA,Chikkaballapura,Chikkaballapura,Amani Doddamaralikere,0,0,13,5.06,0,0,0,0,0,0,0,0,0,0
KARNATAKA,Chikkaballapura,Chikkaballapura,Amani Gopalakrishnakere,1,1,0,0,0,0,0,0,0,0,0,0,0,0
KARNATAKA,Chikkaballapura,Chikkaballapura,Amani Kandavarakere,0,0,1,8,0,0,0,0,0,0,0,0,0,0
KARNATAKA,Chikkaballapura,Chikkaballapura,Amani Manchanabelekere,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8
KARNATAKA,Chikkaballapura,Chikkaballapura,Amani Poornasagarakere,0,0,0,0,1,0.15,0,0,0,0,0,0,14,6.08
KARNATAKA,Chikkaballapura,Chikkaballapura,Amani Reddihallikere,0,0,25,46.54,0,0,0,0,0,0,0,0,0,0
KARNATAKA,Chikkaballapura,Chikkaballapura,Anemadagu,0,0,1,0.87,0,0,0,0,0,0,0,0,41,37.26
KARNATAKA,Chikkaballapura,Chikkaballapura,Angarekanahalli,0,0,3,0.66,0,0,0,0,0,0,0,0,0,0
KARNATAKA,Chikkaballapura,Chikkaballapura,Arikere,0,0,0,0,0,0,0,0,0,0,0,0,10,1.14
KARNATAKA,Chikkaballapura,Chikkaballapura,Aroor,0,0,0,0,0,0,0,0,0,0,0,0,1,1.21
KARNATAKA,Chikkaballapura,Chikkaballapura,Avalagurki,0,0,0,0,0,0,0,0,0,0,0,0,5,2.72
KARNATAKA,Chikkaballapura,Chikkaballapura,Avalahalli,0,0,0,0,0,0,0,0,0,0,0,0,2,1.04
KARNATAKA,Chikkaballapura,Chikkaballapura,Bachahalli,36,17.48,0,0,0,0,0,0,0,0,0,0,0,0
KARNATAKA,Chikkaballapura,Chikkaballapura,Bachenahalli,0,0,0,0,0,0,0,0,0,0,0,0,28,22.76
KARNATAKA,Chikkaballapura,Chikkaballapura,Ballagere,0,0,0,0,1,0.88,0,0,0,0,0,0,7,5.91
KARNATAKA,Chikkaballapura,Chikkaballapura,Bandahalli,0,0,13,23.07,0,0,0,0,0,0,0,0,2,4
KARNATAKA,Chikkaballapura,Chikkaballapura,Bandammanahalli,0,0,0,0,0,0,0,0,0,0,0,0,2,3.11
KARNATAKA,Chikkaballapura,Chikkaballapura,Bannikuppe,0,0,9,2.5,0,0,0,0,0,0,0,0,0,0
KARNATAKA,Chikkaballapura,Chikkaballapura,Beeraganahalli,42,15.69,0,0,0,0,0,0,0,0,0,0,0,0
KARNATAKA,Chikkaballapura,Chikkaballapura,Bhogaparthi,0,0,31,68.63,0,0,0,0,0,0,0,0,0,0
KARNATAKA,Chikkaballapura,Chikkaballapura,Bisaigarahalli,0,0,0,0,0,0,0,0,0,0,0,0,4,8.06
KARNATAKA,Chikkaballapura,Chikkaballapura,Bodinarenahalli,0,0,1,0.08,0,0,0,0,0,0,0,0,0,0
KARNATAKA,Chikkaballapura,Chikkaballapura,Bommahalli,0,0,53,93.8,0,0,0,0,0,0,0,0,2,7.7
KARNATAKA,Chikkaballapura,Chikkaballapura,Bommenahalli,0,0,0,0,0,0,0,0,0,0,0,0,13,14.6
KARNATAKA,Chikkaballapura,Chikkaballapura,Burugamakalahalli,0,0,0,0,0,0,0,0,0,0,0,0,2,18.64
KARNATAKA,Chikkaballapura,Chikkaballapura,Byrojanahalli,0,0,6,1.07,0,0,0,0,0,0,0,0,0,0
KARNATAKA,Chikkaballapura,Chikkaballapura,Chadulapura,0,0,0,0,0,0,0,0,0,0,0,0,6,1.96
KARNATAKA,Chikkaballapura,Chikkaballapura,Chikkakadiganahalli,0,0,0,0,0,0,0,0,0,0,0,0,17,4.77
KARNATAKA,Chikkaballapura,Chikkaballapura,Chikkanahalli,0,0,0,0,0,0,0,0,0,0,0,0,1,0.46
KARNATAKA,Chikkaballapura,Chikkaballapura,Chikkanareppanahalli,0,0,1,0.4,0,0,0,0,0,0,0,0,0,0
KARNATAKA,Chikkaballapura,Chikkaballapura,Chikkapayalagurki,0,0,22,67.94,0,0,0,0,0,0,0,0,0,0
KARNATAKA,Chikkaballapura,Chikkaballapura,Chikkasagarahalli,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4
KARNATAKA,Chikkaballapura,Chikkaballapura,Chokkanahalli,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8
KARNATAKA,Chikkaballapura,Chikkaballapura,D.Kambalahalli,0,0,19,27.5,0,0,0,0,0,0,0,0,0,0
